Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,10,13,2,1745,1745,1826,1840,NW,1187,NA,41,55,NA,-14,0,JAN,MEM,189,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,830,830,914,909,NW,1279,NA,44,39,NA,5,0,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1833,1755,1930,1905,NW,1406,NA,57,70,NA,25,38,MSP,ATW,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,2105,2110,2205,2205,NW,1456,NA,60,55,NA,0,-5,DTW,CAK,133,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,NA,1800,NA,1850,PA (1),42,NA,NA,50,NA,NA,NA,MIA,MCO,193,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1130,1130,1236,1230,PA (1),250,NA,66,60,NA,6,0,DCA,LGA,214,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1005,1005,1102,1056,PA (1),377,NA,57,51,NA,6,0,MCO,MIA,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1211,1211,1523,1530,PA (1),516,NA,132,139,NA,-7,0,HOU,MIA,955,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,2129,2130,2217,2230,PA (1),551,NA,48,60,NA,-13,-1,BOS,LGA,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,2115,2115,2153,2159,PA (1),589,NA,38,44,NA,-6,0,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1055,1055,1137,1135,PI,17,NA,42,40,NA,2,0,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1642,1633,1751,1743,PI,34,NA,69,70,NA,8,9,DAY,DCA,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1453,1455,1553,1546,PI,54,NA,60,51,NA,7,-2,SAV,CLT,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1216,1215,1332,1339,PI,72,NA,76,84,NA,-7,1,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,908,903,1019,1017,PI,88,NA,71,74,NA,2,5,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1905,1900,2022,2030,PI,109,NA,77,90,NA,-8,5,EWR,GSO,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1428,1400,1530,1510,PI,165,NA,62,70,NA,20,28,LGA,ORF,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1051,1050,1200,1159,PI,220,NA,69,69,NA,1,1,ORF,LGA,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,849,850,937,935,PI,263,NA,48,45,NA,2,-1,BNA,MEM,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1805,1800,1844,1840,PI,287,NA,39,40,NA,4,5,MYR,CLT,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1424,1421,1512,1514,PI,304,NA,48,53,NA,-2,3,CLT,HTS,235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,2213,2215,2309,2319,PI,322,NA,56,64,NA,-10,-2,RIC,LGA,292,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1933,1932,2122,2135,PI,343,NA,109,123,NA,-13,1,CLT,BOS,728,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1726,1723,1713,1703,PI,363,NA,47,40,NA,10,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1628,1630,1949,1955,PI,380,NA,141,145,NA,-6,-2,MSY,BWI,998,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,650,650,727,725,PI,400,NA,37,35,NA,2,0,CHO,BWI,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1615,1615,1624,1620,PI,416,NA,69,65,NA,4,0,LEX,ORD,323,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,2153,2154,2301,2249,PI,432,NA,128,115,NA,12,-1,CLT,ORD,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1025,1025,1122,1120,PI,449,NA,57,55,NA,2,0,DCA,CRW,249,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,657,700,816,818,PI,463,NA,79,78,NA,-2,-3,DTW,BWI,408,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,2052,2051,2223,2156,PI,482,NA,91,65,NA,27,1,BWI,ROC,277,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,640,640,727,727,PI,499,NA,47,47,NA,0,0,ISO,CLT,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1217,1217,1315,1307,PI,525,NA,118,110,NA,8,0,CLT,MSY,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1022,1010,1146,1134,PI,542,NA,84,84,NA,12,12,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1711,1700,1832,1820,PI,557,NA,81,80,NA,12,11,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1355,1352,1337,1321,PI,573,NA,42,29,NA,16,3,DAY,FWA,90,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1039,1040,1155,1138,PI,590,NA,76,58,NA,17,-1,GSO,BWI,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1225,1212,1350,1322,PI,704,NA,85,70,NA,28,13,CLT,JAX,329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,2007,2000,2208,2210,PI,724,NA,61,70,NA,-2,7,ORD,LEX,323,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,2227,2230,2321,2320,PI,748,NA,54,50,NA,1,-3,MCO,TLH,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,940,940,1031,1025,PI,775,NA,51,45,NA,6,0,TLH,MCO,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1208,1210,1323,1315,PI,800,NA,75,65,NA,8,-2,MIA,GNV,295,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1922,1925,2028,2030,PI,822,NA,66,65,NA,-2,-3,MIA,JAX,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1614,1615,1740,1745,PI,843,NA,86,90,NA,-5,-1,BWI,CAE,438,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1527,1530,1618,1615,PI,857,NA,51,45,NA,3,-3,RIC,PHL,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,2051,2048,2214,2158,PI,880,NA,83,70,NA,16,3,BWI,ORH,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1655,1655,1742,1755,PI,903,NA,47,60,NA,-13,0,LGA,SYR,198,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1042,1042,1107,1107,PI,929,NA,25,25,NA,0,0,SYR,ITH,46,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,2100,2059,2250,2229,PI,951,NA,110,90,NA,21,1,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,808,810,923,901,PS,1440,NA,75,51,NA,22,-2,LAX,LAS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1525,1525,1635,1638,CO,639,NA,70,73,NA,-3,0,BOS,EWR,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,840,840,1050,1107,CO,665,NA,130,147,NA,-17,0,EWR,JAX,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1320,1320,1434,1422,CO,686,NA,74,62,NA,12,0,ROC,EWR,246,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1130,1130,1240,1244,CO,712,NA,70,74,NA,-4,0,PIT,EWR,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1325,1325,1430,1419,CO,742,NA,65,54,NA,11,0,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,655,655,955,955,CO,778,NA,120,120,NA,0,0,RNO,DEN,804,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1840,1840,1946,2002,CO,808,NA,66,82,NA,-16,0,EWR,PWM,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,930,930,1035,1037,CO,843,NA,65,67,NA,-2,0,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,901,900,1029,1033,CO,867,NA,88,93,NA,-4,1,LGA,CLE,418,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1434,1430,1944,1943,CO,894,NA,190,193,NA,1,4,LAX,IAH,1379,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,2035,2035,2135,2143,CO,925,NA,60,68,NA,-8,0,DEN,GJT,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,2025,2025,2156,2157,CO,1020,NA,91,92,NA,-1,0,IAH,TUL,429,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,820,820,954,953,CO,1068,NA,94,93,NA,1,0,ICT,IAH,542,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1939,1940,2153,2147,CO,1093,NA,194,187,NA,6,-1,DCA,IAH,1208,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1909,1910,2147,2153,CO,1132,NA,158,163,NA,-6,-1,IAH,MSP,1034,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1025,1025,1255,1305,CO,1160,NA,90,100,NA,-10,0,DEN,MCI,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1525,1525,1742,1758,CO,1186,NA,77,93,NA,-16,0,DEN,OMA,472,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1548,1550,1639,1646,CO,1223,NA,51,56,NA,-7,-2,SAT,HOU,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,2030,2030,2146,2157,CO,1246,NA,76,87,NA,-11,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1734,1735,2007,1949,CO,1297,NA,273,254,NA,18,-1,BDL,DEN,1671,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1159,1200,1338,1347,CO,1621,NA,219,227,NA,-9,-1,IAD,DEN,1452,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,900,850,1020,1013,CO,1643,NA,140,143,NA,7,10,DEN,SCK,902,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,633,635,722,724,CO,1710,NA,49,49,NA,-2,-2,CPR,DEN,230,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1515,1515,1620,1628,CO,1733,NA,125,133,NA,-8,0,STL,DEN,770,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1043,1030,1613,1607,CO,1760,NA,210,217,NA,6,13,DEN,MCO,1545,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1043,1040,1419,1421,CO,1796,NA,156,161,NA,-2,3,DEN,MSY,1062,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1925,1925,2106,2106,DL,72,NA,101,101,NA,0,0,FLL,ATL,581,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1531,1525,1706,1655,DL,104,NA,95,90,NA,11,6,ATL,PBI,545,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1210,1210,1500,1455,DL,135,NA,170,165,NA,5,0,LGA,FLL,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,648,648,820,820,DL,164,NA,92,92,NA,0,0,ATL,DCA,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1157,1148,1226,1205,DL,193,NA,89,77,NA,21,9,ATL,MSY,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1655,1655,1804,1749,DL,217,NA,69,54,NA,15,0,TUL,DFW,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1135,1135,1638,1643,DL,238,NA,183,188,NA,-5,0,SLC,CVG,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,2158,2158,2203,2200,DL,256,NA,65,62,NA,3,0,ATL,JAN,341,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,641,641,734,735,DL,276,NA,53,54,NA,-1,0,DFW,SAT,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,920,920,1015,1027,DL,296,NA,55,67,NA,-12,0,PHL,BOS,280,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,605,605,740,733,DL,311,NA,95,88,NA,7,0,TOL,ATL,549,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,910,910,1048,1051,DL,335,NA,98,101,NA,-3,0,DTW,ATL,594,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,830,830,924,915,DL,353,NA,54,45,NA,9,0,DFW,AUS,190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2100,2011,2139,2047,DL,372,NA,39,36,NA,52,49,CVG,CMH,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,630,630,938,915,DL,392,NA,128,105,NA,23,0,HOU,ATL,696,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,740,740,911,911,DL,410,NA,91,91,NA,0,0,RSW,ATL,515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1215,1215,1729,1734,DL,432,NA,194,199,NA,-5,0,SLC,ATL,1589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,2054,2045,2232,2200,DL,456,NA,98,75,NA,32,9,ATL,DAY,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1411,1411,1550,1543,DL,475,NA,39,32,NA,7,0,IND,CVG,98,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1647,1647,1807,1759,DL,498,NA,80,72,NA,8,0,CVG,ATL,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,2020,2020,2233,2232,DL,517,NA,133,132,NA,1,0,LGA,ATL,761,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1312,1312,1632,1645,DL,538,NA,140,153,NA,-13,0,DFW,PBI,1103,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1655,1629,1814,1742,DL,557,NA,79,73,NA,32,26,JAN,DFW,408,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1325,1325,1620,1610,DL,575,NA,115,105,NA,10,0,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1505,1441,1618,1545,DL,590,NA,73,64,NA,33,24,CVG,DCA,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1858,1838,2003,1926,DL,619,NA,125,108,NA,37,20,CVG,MSY,700,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,2104,2036,2229,2145,DL,639,NA,85,69,NA,44,28,ATL,CVG,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,2208,2204,2255,2250,DL,657,NA,47,46,NA,5,4,DFW,OKC,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1900,1900,2011,1959,DL,675,NA,191,179,NA,12,0,ATL,DEN,1199,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1112,1058,1412,1358,DL,693,NA,120,120,NA,14,14,DFW,CVG,812,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1712,1700,1854,1832,DL,718,NA,102,92,NA,22,12,ATL,DCA,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,705,705,804,748,DL,739,NA,59,43,NA,16,0,OKC,DFW,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1847,1840,1913,1855,DL,759,NA,146,135,NA,18,7,DFW,PHX,868,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1709,1709,1755,1754,DL,786,NA,46,45,NA,1,0,TYS,ATL,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,840,840,1108,1052,DL,803,NA,148,132,NA,16,0,LGA,ATL,761,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1420,1420,1934,1928,DL,826,NA,194,188,NA,6,0,SLC,CVG,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,2330,2330,48,40,DL,848,NA,78,70,NA,8,0,ATL,DAY,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,649,649,810,815,DL,865,NA,141,146,NA,-5,0,BOS,ORD,867,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,2334,2323,38,20,DL,886,NA,64,57,NA,18,11,ATL,SDF,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1617,1617,1559,1555,DL,903,NA,42,38,NA,4,0,TYS,BNA,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1050,1050,1233,1229,DL,924,NA,43,39,NA,4,0,MGM,ATL,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,654,654,732,730,DL,945,NA,38,36,NA,2,0,CVG,CMH,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,936,932,1031,1020,DL,971,NA,115,108,NA,11,4,CVG,MSY,700,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1218,1218,1242,1240,DL,993,NA,24,22,NA,2,0,LEX,SDF,63,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1200,1200,1258,1250,DL,1015,NA,58,50,NA,8,0,ATL,TLH,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1635,1635,1918,1903,DL,1034,NA,103,88,NA,15,0,ELP,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1915,1915,2052,2054,DL,1054,NA,37,39,NA,-2,0,MGM,ATL,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1410,1340,1509,1423,DL,1071,NA,59,43,NA,46,30,OKC,DFW,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,2035,2035,2355,2356,DL,1088,NA,140,141,NA,-1,0,SLC,DFW,988,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,905,905,1034,1032,DL,1417,NA,89,87,NA,2,0,ABQ,SLC,493,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,2044,2030,2309,2256,DL,1445,NA,205,206,NA,13,14,PDX,ANC,1542,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,615,615,821,820,DL,1489,NA,186,185,NA,1,0,ORD,SLC,1249,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,650,650,927,923,DL,1524,NA,97,93,NA,4,0,SFO,SLC,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,835,827,949,925,DL,1573,NA,74,58,NA,24,8,DFW,LBB,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1120,1120,1158,1156,DL,1611,NA,98,96,NA,2,0,SLC,TUS,601,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1715,1715,1751,1745,DL,1647,NA,96,90,NA,6,0,SLC,GEG,546,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,2145,2145,2234,2222,DL,1675,NA,109,97,NA,12,0,SLC,PDX,630,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1520,1445,1613,1521,DL,1708,NA,53,36,NA,52,35,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1617,1606,1656,1645,DL,1787,NA,99,99,NA,11,11,SLC,LAX,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,2140,2140,2259,2255,DL,1827,NA,79,75,NA,4,0,SLC,MSO,436,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,856,856,927,940,DL,1857,NA,91,104,NA,-13,0,SLC,SFO,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1024,1004,1345,1315,DL,1894,NA,141,131,NA,30,20,SLC,MCI,919,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1930,1930,2040,2021,DL,1929,NA,70,51,NA,19,0,LAS,LAX,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,803,803,1100,1100,EA,11,NA,177,177,NA,0,0,LGA,MIA,1097,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2100,2100,2225,2219,EA,60,NA,85,79,NA,6,0,DCA,BOS,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1617,1615,1808,1816,EA,86,NA,291,301,NA,-8,2,ATL,SEA,2182,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1242,1229,1523,1513,EA,112,NA,101,104,NA,10,13,MCI,ATL,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,958,940,1120,1113,EA,130,NA,82,93,NA,7,18,ATL,DCA,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1115,1115,1136,1135,EA,149,NA,81,80,NA,1,0,ATL,MSY,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,950,950,1201,1219,EA,183,NA,131,149,NA,-18,0,PHL,TPA,920,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1549,1549,1654,1654,EA,209,NA,65,65,NA,0,0,CLT,ATL,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,845,845,1133,1139,EA,237,NA,108,114,NA,-6,0,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1121,1121,1149,1148,EA,262,NA,28,27,NA,1,0,RSW,SRQ,77,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,856,856,1019,1009,EA,285,NA,83,73,NA,10,0,SDF,ATL,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,759,759,918,920,EA,309,NA,79,81,NA,-2,0,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1610,1610,1554,1555,EA,331,NA,44,45,NA,-1,0,ATL,BHM,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1835,1835,1949,1950,EA,354,NA,74,75,NA,-1,0,MCI,MKE,436,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,2115,2115,2114,2113,EA,385,NA,59,58,NA,1,0,ABQ,TUS,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1518,1518,2139,2137,EA,442,NA,201,199,NA,2,0,PHX,ATL,1587,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,714,714,803,804,EA,478,NA,49,50,NA,-1,0,ATL,CLT,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1933,1933,1934,1930,EA,514,NA,61,57,NA,4,0,ATL,BNA,214,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,NA,1500,NA,1642,EA,541,NA,NA,102,NA,NA,NA,IAD,ATL,533,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1410,1410,1603,1554,EA,564,NA,113,104,NA,9,0,ATL,PHL,665,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,745,745,939,945,EA,587,NA,114,120,NA,-6,0,LGA,CHS,641,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1140,1140,1318,1323,EA,608,NA,38,43,NA,-5,0,BHM,ATL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,745,745,835,840,EA,636,NA,50,55,NA,-5,0,SAV,ATL,215,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1231,1230,2050,2059,AA,12,NA,319,329,NA,-9,1,LAX,BOS,2611,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1002,1000,1820,1809,AA,40,NA,318,309,NA,11,2,LAX,JFK,2475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1658,1659,1819,1843,AA,69,NA,81,104,NA,-24,-1,JFK,RDU,426,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1442,1441,1651,1653,AA,96,NA,129,132,NA,-2,1,DFW,MSP,852,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,901,900,1022,1034,AA,117,NA,141,154,NA,-12,1,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1818,1819,1901,1852,AA,135,NA,43,33,NA,9,-1,CAE,CLT,88,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1723,1723,2159,2156,AA,154,NA,216,213,NA,3,0,DFW,BOS,1562,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1000,948,1252,1244,AA,174,NA,112,116,NA,8,12,ORD,EWR,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1313,1313,1931,1910,AA,192,NA,258,237,NA,21,0,LAX,ORD,1745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,703,703,753,814,AA,209,NA,110,131,NA,-21,0,SYR,ORD,607,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,939,939,1041,1045,AA,227,NA,182,186,NA,-4,0,DFW,LAX,1235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1646,1647,1751,1750,AA,243,NA,65,63,NA,1,-1,TUS,PSP,344,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1538,1537,2106,2057,AA,264,NA,208,200,NA,9,1,SFO,DFW,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1445,1443,1539,1546,AA,280,NA,54,63,NA,-7,2,DFW,HOU,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
